id,price_doc
31807,6438804.487500001
31808,9177282.4
31809,6639871.565625
31810,3903144.4093750003
31811,6961821.9875
31812,6671230.496875
31813,6103669.865625
31814,5306419.96875
31815,5680887.042187501
31816,4925718.0
31817,3133284.928125
31818,6397208.0546875
31819,6291177.103125
31820,11088751.375
31821,11786555.1421875
31822,5656830.024999999
31823,4724348.56421875
31824,4206168.268750001
31825,5120985.3
31826,5693094.01875
31827,8074562.35625
31828,5369987.584375001
31829,9088870.021875
31830,6788709.178125001
31831,3495003.4656249997
31832,11614619.879687501
31833,12187232.159374999
31834,6511200.828124999
31835,4525490.324531251
31836,8092603.125
31837,3587192.6796874995
31838,8005122.003125
31839,4559898.639843751
31840,9641611.551562501
31841,4999723.3666406255
31842,7532057.80625
31843,3340226.7975
31844,6253960.5
31845,8563783.299999999
31846,4923990.80078125
31847,5056909.0796875
31848,5802311.371875
31849,8397907.2765625
31850,6522751.90125
31851,11370372.777656252
31852,7602144.539062501
31853,8830235.0025
31854,6449095.75625
31855,4743525.03125
31856,6249968.540624999
31857,8542200.41015625
31858,12775619.25
31859,31282081.70625
31860,6792265.76875
31861,15462846.375
31862,7194943.5
31863,9930377.375625001
31864,3452030.1128125
31865,5358144.61875
31866,3159753.6796875
31867,8135332.615625001
31868,5298222.209375
31869,9795274.9578125
31870,3544594.2984375
31871,4984779.0625
31872,12187116.21875
31873,6398020.41015625
31874,5141096.2921875
31875,5548919.359375
31876,5030222.09765625
31877,21001258.4375
31878,3181845.34046875
31879,8502790.978125
31880,9329539.5
31881,4535633.870156251
31882,15423906.09375
31883,4958840.623359376
31884,5319353.8125
31885,4937895.51484375
31886,8111877.265625
31887,9686268.31875
31888,4233807.328125
31889,10417458.909375
31890,4692657.737109375
31891,3236582.1
31892,3800495.714453125
31893,19659085.3265625
31894,7882395.26875
31895,3791426.460625
31896,3759382.8464843747
31897,3309770.2321875
31898,4281060.149999999
31899,4266078.615625
31900,5817516.9375
31901,6737032.66875
31902,6979619.5
31903,5049780.1609375
31904,4114452.897265625
31905,7108017.22265625
31906,4413691.878125
31907,3763676.821875
31908,3887900.1656250004
31909,6915103.087499999
31910,4492574.6484375
31911,3812470.8042187504
31912,6358809.0
31913,7009165.8
31914,6089195.046875
31915,7604294.937500001
31916,4066488.4796875003
31917,5305613.440625
31918,4500992.887499999
31919,5965161.5390625
31920,3963164.80390625
31921,5266683.7734375
31922,5033581.576562501
31923,7136791.6359375
31924,12977037.825
31925,6791683.03125
31926,9167356.80859375
31927,11022270.48125
31928,7098721.5
31929,15866131.996875
31930,6812656.157812499
31931,5949653.568750001
31932,7962797.13125
31933,6886282.2984375
31934,5510777.453125
31935,5380299.771875
31936,3996678.5078125
31937,6136465.340624999
31938,5416406.4625
31939,5506099.7265625
31940,7780630.652343751
31941,34589224.8734375
31942,5490456.1796875
31943,7836671.94375
31944,3932319.491953125
31945,5992738.537500001
31946,11718626.85
31947,8407962.18984375
31948,6217885.7109375
31949,10354888.75
31950,10957907.2890625
31951,5729828.203125
31952,6367419.140625
31953,3864220.5937499995
31954,11400097.2084375
31955,5039894.0859375
31956,8325097.5234375
31957,4273273.2984375
31958,4593455.314062499
31959,12714234.3984375
31960,6374040.10609375
31961,8513651.9359375
31962,4788535.368749999
31963,7053083.9015625
31964,5165604.6046875
31965,6312527.34375
31966,14377987.181249999
31967,12087670.7415625
31968,7716815.834375
31969,20201545.650000002
31970,5791559.7625
31971,4224155.316718751
31972,4798761.0890625
31973,4737844.343984375
31974,6993950.1028125
31975,4143674.3906249995
31976,4096591.5407031253
31977,9340821.7109375
31978,5284709.86640625
31979,5103612.255
31980,4838497.7265625
31981,5919736.9484375
31982,9160683.22453125
31983,10743477.234375
31984,7380459.741406251
31985,4708178.75
31986,4298942.467968751
31987,6244672.338281251
31988,7595629.903125
31989,12524459.953124998
31990,3607394.5687499996
31991,9646707.671875
31992,4683560.42
31993,8093957.98125
31994,6987666.5
31995,7170218.048437499
31996,11351612.75625
31997,5453262.646875001
31998,3766723.9968749997
31999,5276650.7296875
32000,6366896.0
32001,61023479.7528125
32002,21084211.078125
32003,10097761.5234375
32004,7147448.0
32005,4800466.64453125
32006,14841712.899999999
32007,9331660.731250001
32008,6386942.08125
32009,3804343.815625
32010,8421461.793750001
32011,5597548.6140625
32012,2270125.996875
32013,5352990.592187501
32014,5836878.49375
32015,6575714.4328125
32016,6005930.330625
32017,10264059.0
32018,6952899.1875
32019,5351611.846875
32020,5389180.75828125
32021,8104473.501562499
32022,4943820.2859375
32023,4217803.69453125
32024,6272781.8484375
32025,6005010.899999999
32026,4565188.219921876
32027,7790010.6421875
32028,4760505.368828125
32029,18094896.703125
32030,3517330.123515625
32031,3789397.1342968754
32032,8640372.1078125
32033,7452614.274999999
32034,3921939.2390624997
32035,7256548.162500001
32036,7545379.82625
32037,7587370.57203125
32038,5768925.932812501
32039,8714548.828125
32040,14687679.246875
32041,3566714.0906249997
32042,6411240.871874999
32043,33524592.2796875
32044,4977202.367421875
32045,3601722.21875
32046,8082632.5125
32047,11558074.55625
32048,14632125.625
32049,6710909.30859375
32050,8463085.37265625
32051,6886508.759609374
32052,6336039.0
32053,8608253.56875
32054,7001349.0
32055,4352880.675
32056,9228643.1015625
32057,4594922.5703125
32058,4113113.7265624995
32059,5362166.45625
32060,6114828.3109375
32061,9621624.615625
32062,6257826.7359375
32063,6467924.62421875
32064,9224026.75390625
32065,5585012.45859375
32066,6319175.0
32067,4082954.67734375
32068,4911441.618749999
32069,3209062.5328125
32070,12394506.4859375
32071,4708666.19140625
32072,4127292.0
32073,3459999.195859375
32074,5623657.7703125
32075,12977998.604687499
32076,20711923.981250003
32077,7840090.996874999
32078,4009178.5183593747
32079,4301544.121875
32080,5290084.29375
32081,27575281.203125
32082,4944946.201562501
32083,3727060.625
32084,5930475.0
32085,9095428.525
32086,10355990.265625
32087,5634937.0828125
32088,28783640.4921875
32089,6955683.712499999
32090,13672676.325000001
32091,6793533.80859375
32092,5615317.745312501
32093,5624780.8859375
32094,7718936.328125
32095,6892878.409375
32096,3539130.0353906252
32097,13294096.369375
32098,6473785.0
32099,9045822.65625
32100,8422532.6625
32101,5597357.189062499
32102,5194451.59609375
32103,3862257.9996875003
32104,5693842.39359375
32105,6266858.75
32106,6793533.80859375
32107,5144618.07578125
32108,3734644.1062499997
32109,7178294.3203125
32110,3803780.444609375
32111,15143438.35
32112,18212587.6734375
32113,9057566.042187499
32114,7590046.04296875
32115,8390170.731250001
32116,6204992.9875
32117,8644229.55
32118,6787530.62109375
32119,8887202.274375001
32120,11695419.946875
32121,3212588.97515625
32122,8166659.153125
32123,20688892.425
32124,9428183.746875001
32125,9377290.00546875
32126,6128697.215625
32127,7818964.725000001
32128,6385727.19375
32129,5850564.671875
32130,3724819.39390625
32131,12142016.081562499
32132,2290997.0812500003
32133,3903888.2028125003
32134,3950417.826875
32135,6728376.425
32136,12202734.6640625
32137,9935129.643749999
32138,6517500.088125
32139,7327544.85
32140,5874158.024999999
32141,2987349.440625
32142,4281060.149999999
32143,7011023.881250001
32144,4566545.968359375
32145,37075197.1640625
32146,7163021.5
32147,5268945.0515625
32148,5066223.632421875
32149,11082502.2
32150,4999723.3666406255
32151,9213989.75
32152,4853031.315625
32153,6987666.5
32154,4492560.57890625
32155,7053046.92
32156,4963432.296875
32157,14140663.350000001
32158,11161707.809687499
32159,16134377.878125
32160,5643761.70625
32161,9568532.418750001
32162,7977235.064062499
32163,9929766.393749999
32164,16692929.2875
32165,10064143.0375
32166,9266181.952499999
32167,11629813.525
32168,8841865.33125
32169,4814421.39453125
32170,12126465.575000001
32171,18309965.45
32172,8276000.403125
32173,6475676.428125001
32174,7924447.915625
32175,22081253.12125
32176,4730361.721875
32177,10830782.235937499
32178,6140259.296875
32179,10081465.8375
32180,6359809.46875
32181,6207562.5
32182,4789034.584375
32183,5802866.625
32184,13685874.2446875
32185,6460758.196875
32186,7199064.99375
32187,4254356.4359375
32188,8824514.5703125
32189,3950417.826875
32190,4732624.873984375
32191,4672637.41578125
32192,14520928.8875
32193,6577231.9078125
32194,3607465.7496875
32195,13275246.112187501
32196,24076750.134375
32197,15321454.565624999
32198,7027247.0
32199,8647922.340625001
32200,8841488.5546875
32201,8721431.606250001
32202,3597308.8986718752
32203,3860259.28125
32204,6776777.04375
32205,17000097.3984375
32206,8427573.615703125
32207,9932447.46625
32208,6234978.990625001
32209,4729164.593437499
32210,6691230.125
32211,40191677.4
32212,5577583.5359375
32213,6338231.606249999
32214,7405211.109375
32215,6730628.118749999
32216,6333703.3046875
32217,5519991.05375
32218,5493102.5327343745
32219,11774252.90625
32220,5903871.953125
32221,8126468.814843751
32222,5039894.0859375
32223,4274377.98046875
32224,5603742.9765625
32225,6378632.521875
32226,8936498.35
32227,18809813.796875
32228,11212032.792187499
32229,19105990.6140625
32230,4988647.8125
32231,16137456.421875
32232,3785416.7624999997
32233,5765314.2421875
32234,12018920.4140625
32235,22929864.4875
32236,7480244.732812501
32237,48382715.0625
32238,6805747.94796875
32239,14771728.20625
32240,6952379.676562499
32241,4727179.474609375
32242,5582872.4484375
32243,7017988.05
32244,5041344.9109375
32245,7560169.59375
32246,7153714.8828125
32247,7211360.953125
32248,9724326.5625
32249,7538851.9609375
32250,6853413.012499999
32251,5136054.05234375
32252,6943291.3021875
32253,8444625.295937499
32254,35022459.5125
32255,6042041.184375
32256,5811088.318750001
32257,3853656.0384374997
32258,6289218.2828125
32259,5723240.07421875
32260,9801192.975000001
32261,30361354.9296875
32262,8644229.55
32263,5652823.95
32264,5243190.256250001
32265,10289559.478124999
32266,13817484.2625
32267,6572737.696875
32268,4095485.625
32269,6405625.078125
32270,8699107.534375
32271,6785102.109375
32272,3824298.165625
32273,8923060.9453125
32274,4960291.5625
32275,5812984.85625
32276,9096847.846875
32277,13374650.167187499
32278,7545821.740625
32279,4298685.703125
32280,5297609.41875
32281,5917573.3390625
32282,10071073.9546875
32283,7023753.0
32284,4361249.3203125
32285,10836171.084375
32286,9147669.0875
32287,6268289.0703125
32288,4975764.8203125
32289,4415830.081250001
32290,8092106.859375001
32291,5494541.85
32292,6829723.962499999
32293,4883767.2
32294,11345059.0625
32295,6198110.15625
32296,8417664.762500001
32297,10280600.984375
32298,9695099.487499999
32299,3299246.4812499997
32300,7160214.3125
32301,13334152.725
32302,8152542.45
32303,7306736.125
32304,5023594.0625
32305,5925214.868749999
32306,7373279.42375
32307,14206129.0
32308,5137087.625
32309,7150552.734375
32310,5765980.846875001
32311,8197806.46875
32312,4289964.05859375
32313,5557275.6421875
32314,6506629.3625
32315,12534256.9828125
32316,5495848.665625
32317,12561241.74
32318,11871871.171875
32319,4971317.734375
32320,9854854.9203125
32321,7295476.65
32322,4243246.8
32323,7519382.31953125
32324,8492551.9125
32325,4726985.9109375
32326,5529702.53125
32327,5673109.018750001
32328,8783640.234375
32329,5748183.859375
32330,5988776.7484375
32331,6449954.159375001
32332,7232074.046875
32333,7828761.8625
32334,5044188.060937501
32335,7939091.771875
32336,8031751.85046875
32337,6484920.021875001
32338,4948753.75
32339,7811243.584375
32340,6755052.3375
32341,6111749.625
32342,5730996.357812501
32343,7551995.45625
32344,4345585.234375
32345,5345821.59375
32346,5629648.2459375
32347,4826033.5875
32348,6688414.83984375
32349,5940571.875
32350,13777243.321875
32351,6581864.759374999
32352,10283083.321875
32353,5427520.678125
32354,7193206.781249999
32355,5529000.330468751
32356,6094321.796875
32357,7746613.7109375
32358,7076287.96875
32359,19613633.90625
32360,5545675.0546875
32361,8147910.2
32362,9294780.7925
32363,7419381.0625
32364,5019148.96875
32365,7498525.428125001
32366,7834121.953125
32367,4849437.1759375
32368,4633254.6
32369,7120599.126562499
32370,3904018.1421875004
32371,7513906.190625
32372,10443683.90390625
32373,9683515.4265625
32374,17997274.25625
32375,5325072.95765625
32376,5694699.87890625
32377,6887245.453125
32378,5694679.584375
32379,4800180.899999999
32380,10055443.671875
32381,4620401.5
32382,10923229.51875
32383,13179870.66828125
32384,5018054.375
32385,8266714.95
32386,9212216.10875
32387,4040985.93203125
32388,4731099.875
32389,11144517.645
32390,4425954.9875
32391,6987666.5
32392,7203142.475
32393,7881566.1525
32394,4889165.265625
32395,5001040.0
32396,4744547.949999999
32397,7023753.0
32398,5639499.734375
32399,10526994.240625
32400,6256996.137499999
32401,7667456.0625
32402,3772429.565625
32403,11056467.1875
32404,5479246.609375
32405,15856276.7578125
32406,7394648.245312501
32407,7464152.068750001
32408,4536940.615625
32409,18255911.265625
32410,5565609.9296875
32411,8003812.66875
32412,9789715.903125001
32413,12068463.2796875
32414,13767798.6859375
32415,5340877.575
32416,11068778.7890625
32417,8318760.0649999995
32418,5949363.8671875
32419,5615851.360546875
32420,7317143.399999999
32421,2298250.07015625
32422,4462130.09375
32423,5444663.116406251
32424,6607912.2890625
32425,4298942.467968751
32426,9749120.543750001
32427,11123908.9375
32428,7187614.565625
32429,9104092.346874999
32430,3474868.8515625
32431,6860394.0203125
32432,11227742.3015625
32433,3458967.5778125
32434,11549073.91875
32435,6638025.3609375
32436,9332377.171875
32437,10160638.93125
32438,6170268.40625
32439,4767566.09375
32440,7305051.374999999
32441,3398570.9914062503
32442,10321624.828125
32443,5738168.415546875
32444,4993703.0625
32445,9964194.93359375
32446,9314274.206249999
32447,8492260.515625
32448,5920933.064062499
32449,12682881.05046875
32450,6720157.721875001
32451,11065817.640625
32452,6472128.496874999
32453,6491095.578125
32454,4733846.756250001
32455,8108064.660937499
32456,5916774.715625
32457,5370631.0625
32458,7589517.751562499
32459,10012466.0309375
32460,6580674.632031251
32461,12776527.734375
32462,9766302.2265625
32463,4814139.8203125
32464,11382606.0046875
32465,4361249.3203125
32466,9433836.45
32467,5638013.592187501
32468,7758962.865625
32469,8093096.68359375
32470,12925276.70625
32471,19757851.1025
32472,6479733.662500001
32473,5912773.01875
32474,4658235.98828125
32475,13941441.962499999
32476,6193006.701875
32477,3867478.4250000003
32478,7055991.0
32479,3914604.1500000004
32480,10301899.8625
32481,5630472.409375
32482,4906556.2996875
32483,9571721.5659375
32484,13519090.096874999
32485,14740305.3875
32486,6958933.115625
32487,6574030.368749999
32488,12427481.5125
32489,13074637.499999998
32490,5458459.8046875
32491,8220151.871875
32492,10582158.0234375
32493,8020768.518750001
32494,6144825.431249999
32495,6114237.009375
32496,5727165.65203125
32497,7538570.96875
32498,13046674.0625
32499,11958136.1953125
32500,4832986.0200000005
32501,16226303.4875
32502,7653112.85625
32503,5522398.2890625
32504,4671773.29375
32505,7001715.028125
32506,6385738.4265625
32507,3366422.5656250003
32508,7032343.959375
32509,4407256.7734375
32510,14412647.100000001
32511,4525262.9471875
32512,5428444.4731250005
32513,5075521.88671875
32514,5887633.52625
32515,7390442.54078125
32516,7765992.196874999
32517,10113324.3046875
32518,4510908.675000001
32519,4284938.62453125
32520,2291636.821875
32521,6938150.399999999
32522,6011208.45
32523,7588840.5424218755
32524,7323948.465625
32525,5538254.046875
32526,7831101.36875
32527,6749445.968671876
32528,4935387.1875
32529,6498765.731249999
32530,5688056.871875
32531,6580515.824999999
32532,14584863.387500001
32533,5573651.1296875
32534,5080819.684374999
32535,5482869.174921875
32536,11739349.5
32537,6811668.861093749
32538,9059343.3046875
32539,5479345.707656249
32540,7642565.4375
32541,13768768.59375
32542,5877167.184374999
32543,6377481.5
32544,4991324.0625
32545,4928021.5625
32546,10797967.146093749
32547,6077707.4515625
32548,4430973.61375
32549,3302488.801171875
32550,6335632.225000001
32551,5482960.75
32552,6489573.018750001
32553,6182509.09375
32554,8877520.524218751
32555,9796450.696875
32556,8284103.9
32557,3939064.4231249997
32558,6824808.6375
32559,7916235.921875
32560,6146978.568750001
32561,5833297.7890625
32562,11433630.984375
32563,6257423.8203125
32564,5229289.84375
32565,8228755.94375
32566,4610811.739921874
32567,4734825.22734375
32568,10069518.7125
32569,7868294.077500001
32570,5661894.8390625
32571,6200933.8515625
32572,7148511.5
32573,8035309.734375
32574,7937668.221875
32575,5492614.807031251
32576,6609384.33984375
32577,4700838.796875
32578,6470480.625
32579,8464101.53359375
32580,5132313.2578125
32581,4791551.5221875
32582,7064339.0
32583,7880570.15625
32584,4550509.44359375
32585,4577433.3703125
32586,5878986.13828125
32587,5565543.75
32588,6721147.286875
32589,2931021.944921875
32590,10079950.667187499
32591,8238935.217187501
32592,3803488.8609375
32593,3726329.0523437504
32594,4422313.7
32595,6883666.445625
32596,9975534.05234375
32597,6876569.478124999
32598,9716631.1
32599,6507371.2125
32600,6991089.51171875
32601,5535996.87796875
32602,7021773.621875
32603,7286068.06875
32604,4723116.365625
32605,4690198.402421875
32606,5874476.287500001
32607,6573386.356796875
32608,7646080.55
32609,7136096.653124999
32610,6395516.290624999
32611,6809229.323437501
32612,4043739.6796875
32613,5487202.590625
32614,9715063.640625
32615,4180113.394453125
32616,7045339.537500001
32617,7597418.71875
32618,5883693.2578125
32619,4044959.6765625
32620,7021341.253125001
32621,6300297.9609375
32622,17926628.5625
32623,10790417.584375
32624,13848622.774999999
32625,8511303.346874999
32626,7330785.767187499
32627,7641662.49375
32628,7588080.604687501
32629,11319702.45
32630,5652781.9125
32631,5811931.176562499
32632,6429090.28125
32633,7405454.492187499
32634,5887803.379687499
32635,8656319.7578125
32636,5040823.965625
32637,8004950.07265625
32638,5810132.453125
32639,7334941.6875
32640,5937104.232812501
32641,6333671.25
32642,6288205.75
32643,12187309.85
32644,7199824.353124999
32645,6069050.1125
32646,7519513.8640625
32647,14248141.87359375
32648,6212610.479687501
32649,5979567.590625
32650,7918009.403125
32651,2273131.7859374997
32652,10352677.7421875
32653,11145549.3125
32654,5458127.918749999
32655,12917270.49375
32656,4644965.4890625
32657,6023759.08125
32658,7648385.49375
32659,3981517.8625
32660,7319195.953125
32661,7236895.8265625
32662,13135716.507812502
32663,8781325.235156251
32664,9863795.046875
32665,13248253.8009375
32666,7230170.162500001
32667,5730458.314843751
32668,6119293.215625
32669,12530409.740625
32670,6503022.162500001
32671,6221733.693750001
32672,4191053.390625
32673,9098426.796875
32674,6200732.5625
32675,4638243.277265625
32676,6168629.5
32677,4226992.678125
32678,10120570.578125
32679,4933776.196875
32680,19171738.9296875
32681,8268338.4765625
32682,5384343.868749999
32683,11692460.25
32684,7099547.365625
32685,5936111.628125
32686,6239697.265625
32687,5538447.3828125
32688,6620580.534375
32689,6167374.65703125
32690,6500496.6
32691,8174282.4515625
32692,11798003.373281252
32693,7700780.759374999
32694,7110784.582812499
32695,8794097.214062499
32696,3521993.2
32697,6347870.925
32698,6072180.4609375
32699,5741515.6078125
32700,9418371.754687501
32701,11029624.65
32702,13922831.343750002
32703,8795392.85
32704,10101470.6890625
32705,9153087.614062501
32706,4333114.32421875
32707,7779894.653125
32708,6027892.79375
32709,5283785.6375
32710,10812948.3828125
32711,6168289.640625
32712,8036630.984375
32713,5459715.5625
32714,7668633.7575
32715,4017949.1015624995
32716,4243401.440625
32717,8274860.9375
32718,9100029.275
32719,5531522.134374999
32720,4513551.48125
32721,14761151.4828125
32722,6574030.368749999
32723,4559038.178125
32724,7433280.0
32725,17456215.753125
32726,5107556.5328125
32727,4553862.836718749
32728,10077513.3421875
32729,5435817.925
32730,9385261.11875
32731,5612985.7609375
32732,4699512.15703125
32733,6153321.5296875
32734,4570401.97265625
32735,6519071.6953125
32736,3875598.58984375
32737,5298668.9375
32738,7159164.84375
32739,30824233.68125
32740,5576998.802343749
32741,6326616.796875
32742,13464882.8221875
32743,6994631.5975
32744,12175933.080468751
32745,5758477.473437499
32746,10572979.5
32747,6565384.29375
32748,4285353.515625
32749,3907666.3734375
32750,9481742.137500001
32751,6447102.5625
32752,24528886.1109375
32753,5849989.78359375
32754,7763331.9125
32755,7233060.61875
32756,7265644.05
32757,11575333.35
32758,7364135.934374999
32759,5375534.0953125
32760,4663063.115625
32761,5379069.009375
32762,7936809.5296875
32763,6016360.109375
32764,6053007.71953125
32765,4691658.272109375
32766,7111018.14375
32767,5906087.676562499
32768,5760706.068750001
32769,6252514.60625
32770,6182847.95625
32771,11647231.9578125
32772,13630338.538984375
32773,5313451.630703125
32774,5535531.28828125
32775,5790084.225000001
32776,5252315.737500001
32777,4830351.09375
32778,5820337.790625
32779,3885665.0796875004
32780,6959759.0421875
32781,8009245.923437499
32782,5884952.1046875
32783,9815205.646875
32784,10208191.73125
32785,7049355.46875
32786,4842406.6796875
32787,10153162.21921875
32788,4623951.3734375
32789,4088021.13671875
32790,4390258.846875
32791,5857785.78046875
32792,5509412.925
32793,15946926.040625
32794,2100426.53203125
32795,5061248.264062501
32796,5641698.15
32797,6170170.41875
32798,6920425.7
32799,11213452.453125
32800,3962479.1624999996
32801,5865021.75
32802,7595485.98046875
32803,4743815.7
32804,9321326.4125
32805,9323083.2890625
32806,5408550.8578125
32807,5269675.978124999
32808,6143005.340625
32809,8657537.00625
32810,5703934.659375001
32811,8745995.0140625
32812,4829264.2125
32813,6419850.7875
32814,4094753.2401562505
32815,4414430.109375
32816,4087436.9296875
32817,6289913.78125
32818,7327646.08671875
32819,3626309.02
32820,5244270.078125
32821,7877939.321874999
32822,6038164.2
32823,7612128.8471875
32824,6999413.265625
32825,6124781.532812499
32826,10722829.739062501
32827,8791406.375
32828,5611302.8671875
32829,6117422.4890625
32830,5194628.88875
32831,6235983.598437499
32832,3795432.8671875
32833,13047449.29609375
32834,11187578.609375
32835,6315644.234375
32836,5677606.345312499
32837,5565561.271875001
32838,4393009.9375
32839,19871776.3046875
32840,6290204.46875
32841,5378220.756250001
32842,6854877.92921875
32843,4041976.00625
32844,5456386.453359375
32845,8036219.08125
32846,11233461.796875
32847,3704120.96578125
32848,10040705.8125
32849,3881043.275
32850,7112897.215625
32851,9775806.496875
32852,4043998.9871093747
32853,4402991.951875
32854,8360242.368749999
32855,9453979.55625
32856,4599209.671875
32857,7649760.46875
32858,3597398.7503124997
32859,6329594.28125
32860,6807931.30390625
32861,5380259.684375
32862,6636390.78984375
32863,6574030.368749999
32864,7420007.664062499
32865,7837304.296875
32866,3597398.7503124997
32867,3920738.69375
32868,9758079.3540625
32869,6244098.6078125
32870,5389427.493749999
32871,4396055.382421875
32872,8508795.5625
32873,4620372.75
32874,4396443.8890625
32875,6868420.04609375
32876,7164732.205468751
32877,8451787.3
32878,11747098.40625
32879,4084783.115
32880,7205146.975000001
32881,7217774.95
32882,6936034.5
32883,4318314.83359375
32884,7056736.7109375
32885,5005162.744531251
32886,5136654.453125
32887,5001621.728906251
32888,8237793.909375
32889,4226339.21875
32890,4710324.240234375
32891,6092442.935156249
32892,5284597.953125
32893,10112450.621875001
32894,5194747.790624999
32895,8036228.709375001
32896,5668390.1421875
32897,3329337.8909375
32898,11613760.893749999
32899,8465891.3125
32900,6165386.324999999
32901,6834967.3625
32902,7503701.975
32903,6618398.503125
32904,10545072.84375
32905,6733682.8671875
32906,7157225.846875
32907,4359544.527968749
32908,7766090.7125
32909,2955579.7046875
32910,8011770.9375
32911,9200998.799999999
32912,5992302.1640625
32913,6957424.274999999
32914,4486823.067187499
32915,7201859.350000001
32916,11839818.1921875
32917,5775049.171875
32918,9860483.38125
32919,13967140.45625
32920,5154382.85625
32921,4699930.795312501
32922,5143842.003125
32923,5378722.787500001
32924,2901362.9140625
32925,4908410.6625
32926,3508941.96875
32927,8913718.659375
32928,10428557.28125
32929,11801439.098437501
32930,5136152.7578125
32931,6107351.359375001
32932,5559042.8671875
32933,5827714.50625
32934,4640623.290625
32935,10578131.1109375
32936,4186186.1640625
32937,4803329.375
32938,7959821.395312499
32939,4983764.281171875
32940,7558608.965625
32941,25564870.828125
32942,6876692.4953125
32943,5226620.4375
32944,5488176.3015625
32945,5259581.7625
32946,7549543.565625
32947,7378391.3484375
32948,14812816.875
32949,5958890.0
32950,4122223.2492187503
32951,7835027.428125001
32952,7147857.04375
32953,6470047.087499999
32954,7681987.890625
32955,9500416.775
32956,5963854.1875
32957,6324237.8875
32958,11617112.034375
32959,12113192.785
32960,6048603.825
32961,10061075.2625
32962,5028780.330078125
32963,9007684.06875
32964,5284872.778125
32965,8527470.234375
32966,6563826.423437499
32967,7055074.378125
32968,6133334.909375
32969,6536619.890625
32970,6080209.796875
32971,5374738.171875
32972,5937042.518750001
32973,4774270.8046875
32974,7496864.559375
32975,7771103.384375
32976,6003228.05625
32977,4966498.059375
32978,6556322.28125
32979,5365710.53671875
32980,4520153.600000001
32981,5835468.40625
32982,6216114.9375
32983,7107264.203125
32984,4830908.1953125
32985,4648706.8875
32986,5932925.4846875
32987,9227504.171640625
32988,7048756.2890625
32989,4160018.98125
32990,8124058.625
32991,3551564.2968749995
32992,6099925.92109375
32993,4864108.0125
32994,3735437.8203125005
32995,7773778.2109375
32996,6636705.0
32997,9058415.65625
32998,21846474.084374998
32999,4130118.5387500003
33000,5815369.846875
33001,4931899.2
33002,5917060.8
33003,4294896.508593749
33004,6516255.6515625
33005,7456673.11796875
33006,13570677.182812499
33007,5250495.0546875
33008,4293833.49609375
33009,8074562.35625
33010,5627503.713281251
33011,4717330.40625
33012,5396088.140625
33013,4060305.2734374995
33014,5781098.82421875
33015,4891876.5234375
33016,4825953.5140625
33017,5018669.296875
33018,5759947.96875
33019,6092442.935156249
33020,5965253.55
33021,7050276.0
33022,6565324.875
33023,8373568.878125
33024,14047527.85703125
33025,5137368.5625
33026,5456386.453359375
33027,4221304.682812501
33028,6569818.643750001
33029,6845578.370312501
33030,8239285.800000001
33031,4980853.0
33032,9198197.75
33033,6798017.465625
33034,4083278.40859375
33035,6003070.917187501
33036,5650528.159375
33037,7868934.518750001
33038,6945432.575
33039,7010593.476562499
33040,13245246.06875
33041,3868859.53125
33042,9414581.0875
33043,7930045.743749999
33044,6128154.751562499
33045,12699084.646875
33046,7043202.496874999
33047,8989655.0175
33048,9178618.75
33049,19615813.5203125
33050,8825142.8796875
33051,5995059.9625
33052,10349781.440624999
33053,7911066.109375
33054,4039312.9765625
33055,11864167.565625
33056,5495475.330468751
33057,8382485.343750001
33058,5848567.53125
33059,10281265.365625
33060,4825619.584375001
33061,4540531.4296875
33062,6755173.284375
33063,7061514.624999999
33064,5972970.1703125
33065,5830857.64765625
33066,9259243.771875
33067,5314269.53125
33068,7622533.185937501
33069,14183863.1875
33070,9619416.421875
33071,11762605.265625
33072,6166346.4796875
33073,3828120.3228125
33074,15070512.84375
33075,6453100.149999999
33076,7960111.81875
33077,7435641.023437501
33078,5467559.10328125
33079,9260520.4
33080,7244904.628125
33081,15450519.959375
33082,9396221.0671875
33083,7396762.996875
33084,5322194.4890625
33085,12196004.484375
33086,12772666.9890625
33087,4334175.440625
33088,4255538.3203125
33089,10129553.975
33090,8277860.578125
33091,5423497.931249999
33092,5924747.603124999
33093,17616455.0625
33094,4968770.0
33095,4330340.8828125
33096,8962847.5296875
33097,5569826.556249999
33098,6037394.206250001
33099,5588556.25
33100,6346624.5
33101,5899280.8203125
33102,5811662.934374999
33103,2686860.69921875
33104,4097816.1128125
33105,9993769.625
33106,4466143.96875
33107,4182096.5625
33108,12215500.640625002
33109,6188791.471875
33110,5694829.60921875
33111,6175397.675000001
33112,4983764.281171875
33113,7256681.71875
33114,4473039.131250001
33115,9504998.9765625
33116,6108956.98125
33117,5267536.1671875
33118,12304110.5
33119,12480477.681249999
33120,2915169.3914062497
33121,6504466.340625
33122,5393942.8875
33123,37005736.9859375
33124,3720175.9359374996
33125,6639778.785937499
33126,5763013.068750001
33127,6928961.703125
33128,6522873.19921875
33129,14696366.1271875
33130,8553450.88125
33131,9052633.5375
33132,4703471.850000001
33133,32910806.775
33134,7818421.625
33135,7269938.344531249
33136,8187182.69140625
33137,4516602.5
33138,11219849.975
33139,7258909.978125
33140,7059454.0515625
33141,7294188.6984375
33142,9037389.54375
33143,3773080.546484375
33144,4248449.49375
